priority,issues,split,source_dataset,annotation_source,text_status,needs_human_review,filename,primary_caption,n_captions
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Hippopotamus_Male_hippopotamus_male__animationnotmotionextractedlocomotion_maniset6af8fde1__hippopotamus_male_fightpouncefromonspot_245.npy,The male hippopotamus fights by pouncing from a stationary spot,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Hippopotamus_Male_hippopotamus_male__animationnotmotionextractedlocomotion_maniset6af8fde1__hippopotamus_male_fighttaunt_247.npy,The male hippopotamus fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Female_indian_elephant_female__animationmotionextractedfighting_maniset2e1a965b__indian_elephant_female_fightchaseoff_1.npy,The female Indian elephant fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Female_indian_elephant_female__animationnotmotionextractedbehaviour_manisetbfeff347__indian_elephant_female_fightchaseoff_49.npy,The female Indian elephant fights and then chases off the intruder,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Female_indian_elephant_female__animationnotmotionextractedbehaviour_manisetbfeff347__indian_elephant_female_standgimmick02_64.npy,The female Indian elephant stands still as a playful gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Female_indian_elephant_female__animationnotmotionextractedlocomotion_maniset171329c3__indian_elephant_female_fighttauntreact_178.npy,The female Indian elephant fights taunts and then reacts swiftly,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Female_indian_elephant_female__animationnotmotionextractedlocomotion_maniset171329c3__indian_elephant_female_standgimmick01_196.npy,The female Indian elephant stands still and then performs a playful gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Juvenile_indian_elephant_juvenile__animationnotmotionextractedbehaviour_manisetb394ac9f__indian_elephant_juvenile_standgimmick01_67.npy,The juvenile Indian elephant stands still as a playful gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Juvenile_indian_elephant_juvenile__animationnotmotionextractedbehaviour_manisetb394ac9f__indian_elephant_juvenile_standgimmick02_68.npy,The juvenile Indian elephant stands still as a playful gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Juvenile_indian_elephant_juvenile__animationnotmotionextractedlocomotion_maniset86cb991b__indian_elephant_juvenile_standgimmick01_140.npy,The juvenile Indian elephant stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationmotionextractedlocomotion_maniset8b759cd6__indian_elephant_male_fightchaseoff_2.npy,The male Indian elephant fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationnotmotionextractedbehaviour_manisetf9d8e13c__indian_elephant_male_fightchaseoff_48.npy,The male Indian elephant fights and then chases the opponent off,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationnotmotionextractedbehaviour_manisetf9d8e13c__indian_elephant_male_standgimmick02_62.npy,The male Indian elephant stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationnotmotionextractedfighting_maniset3e123f92__indian_elephant_male_fighttauntreact_111.npy,The male Indian elephant fights taunts and then reacts with a powerful trunk swing,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationnotmotionextractedfighting_maniset3e123f92__indian_elephant_male_standgimmick01_125.npy,The male Indian elephant stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationnotmotionextractedlocomotion_maniset6eef68f8__indian_elephant_male_fighttauntreact_170.npy,The male Indian elephant fights taunts and then reacts aggressively,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Elephant_Male_indian_elephant_male__animationnotmotionextractedlocomotion_maniset6eef68f8__indian_elephant_male_standgimmick01_186.npy,The male Indian elephant stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Female_indian_rhinoceros_female__animationmotionextractedlocomotion_manisetb44dfbe6__indian_rhinoceros_female_fightchaseoff_2.npy,The female Indian rhinoceros fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Female_indian_rhinoceros_female__animationnotmotionextractedbehaviour_maniset86ea484c__indian_rhinoceros_female_fightchaseoff_34.npy,The female Indian rhinoceros fights and then chases off the intruder,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Female_indian_rhinoceros_female__animationnotmotionextractedbehaviour_maniset86ea484c__indian_rhinoceros_female_standgimmick01_44.npy,The female Indian rhinoceros stands still as a protective gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Juvenile_indian_rhinoceros_juvenile__animationnotmotionextractedbehaviour_maniset227856e4__indian_rhinoceros_juvenile_standgimmick01_65.npy,The juvenile Indian rhinoceros stands still as a gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Juvenile_indian_rhinoceros_juvenile__animationnotmotionextractedlocomotion_maniset3d42e8a0__indian_rhinoceros_juvenile_standgimmick01_129.npy,The juvenile Indian rhinoceros stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Male_indian_rhinoceros_male__animationmotionextractedlocomotion_maniset1d69d21b__indian_rhinoceros_male_fightchaseoff_2.npy,The male Indian rhinoceros fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Male_indian_rhinoceros_male__animationnotmotionextractedbehaviour_maniset29c03101__indian_rhinoceros_male_fightchaseoff_38.npy,The male Indian rhinoceros fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Male_indian_rhinoceros_male__animationnotmotionextractedfighting_maniset1de8da17__indian_rhinoceros_male_fightchaseoff_90.npy,The male Indian rhinoceros fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Male_indian_rhinoceros_male__animationnotmotionextractedlocomotion_maniset35e9bdfd__indian_rhinoceros_male_fightchaseoff_146.npy,The male Indian rhinoceros fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Indian_Rhinoceros_Male_indian_rhinoceros_male__animationnotmotionextractedlocomotion_maniset35e9bdfd__indian_rhinoceros_male_fighttaunt_149.npy,The male Indian rhinoceros fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationmotionextractedfighting_manisetc153cf03__jaguar_female_fightchaseoff_1.npy,The female jaguar fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationmotionextractedfighting_manisetc153cf03__jaguar_female_fighttauntreact_4.npy,The female jaguar fights taunts her opponent and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationmotionextractedlocomotion_maniset5d6cae09__jaguar_female_fightchaseoff_31.npy,The female jaguar fights and then chases off her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationmotionextractedlocomotion_maniset5d6cae09__jaguar_female_fighttauntreact_34.npy,The female jaguar fights taunts her opponent and then reacts swiftly to the counterattack,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationmotionextractedpounce_maniset63e15226__jaguar_female_fightchaseoff_115.npy,The female jaguar fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationmotionextractedpounce_maniset63e15226__jaguar_female_fighttauntreact_117.npy,The female jaguar fights taunts her opponent and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationnotmotionextractedbehaviour_maniset268b53ef__jaguar_female_fightchaseoff_181.npy,The female jaguar fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationnotmotionextractedlocomotion_maniset9209546b__jaguar_female_fightchaseoff_352.npy,The female jaguar fights and then chases off her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationnotmotionextractedlocomotion_maniset9209546b__jaguar_female_fightidle_353.npy,The female jaguar fights fiercely,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Female_jaguar_female__animationnotmotionextractedlocomotion_maniset9209546b__jaguar_female_fighttauntreact_355.npy,The female jaguar fights taunts her opponent and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationmotionextractedfighting_maniset83664df8__jaguar_male_fightchaseoff_1.npy,The male jaguar fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationmotionextractedlocomotion_manisetd1df9f7e__jaguar_male_fightchaseoff_31.npy,The male jaguar fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationmotionextractedlocomotion_manisetd1df9f7e__jaguar_male_fighttauntreact_34.npy,The male jaguar fights taunts and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationmotionextractedpounce_maniset66b2723b__jaguar_male_fightreacttofendoff_116.npy,The male jaguar fights and reacts swiftly to fend off the threat,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationmotionextractedpounce_maniset66b2723b__jaguar_male_fighttauntreact_117.npy,The male jaguar fights taunts and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationmotionextractedpounce_maniset66b2723b__jaguar_male_fighttaunttostand_118.npy,The male jaguar fights taunts and then stands still,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedbehaviour_maniset9553f7e4__jaguar_male_fighttauntreact_181.npy,The male jaguar fights taunts and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedfighting_manisetc7078c3a__jaguar_male_fightchaseoff_326.npy,The male jaguar fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedfighting_manisetc7078c3a__jaguar_male_fighttauntreact_328.npy,The male jaguar fights taunts and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedfightingpounce_maniseteb0d816d__jaguar_male_fightidle_254.npy,The male jaguar fiercely fights,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedlocomotion_manisetd58ac9a0__jaguar_male_fight_pouncefromrunturnl_416.npy,The male jaguar runs turns left and then pounces from a fight,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedlocomotion_manisetd58ac9a0__jaguar_male_fightchaseoff_413.npy,The male jaguar fights and then chases the intruder off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Jaguar_Male_jaguar_male__animationnotmotionextractedlocomotion_manisetd58ac9a0__jaguar_male_fightidle_414.npy,The male jaguar fiercely fights,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Female_japanese_macaque_female__animationmotionextractedfighting_manisetb78c0e00__japanese_macaque_female_fightchaseoff_2.npy,The female Japanese macaque fights and then chases off her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Female_japanese_macaque_female__animationmotionextractedlocomotion_maniset23762386__japanese_macaque_female_fightchaseoff_9.npy,The female Japanese macaque fights and then chases off her opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Female_japanese_macaque_female__animationnotmotionextractedbehaviour_maniset171d3fec__japanese_macaque_female_standgimmick01_53.npy,The female Japanese macaque stands still as a gimmick,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Female_japanese_macaque_female__animationnotmotionextractedfighting_manisetd84f3242__japanese_macaque_female_standgimmick01_107.npy,The female Japanese macaque stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Female_japanese_macaque_female__animationnotmotionextractedlocomotion_maniseteec633a8__japanese_macaque_female_fightchaseoff_150.npy,The female Japanese macaque fights and then chases off her opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Female_japanese_macaque_female__animationnotmotionextractedlocomotion_maniseteec633a8__japanese_macaque_female_standgimmick01_165.npy,The female Japanese macaque stands still as a gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Male_japanese_macaque_male__animationmotionextractedfighting_maniseta398a9b5__japanese_macaque_male_fightchaseoff_3.npy,The male Japanese macaque fights and then chases off the opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Male_japanese_macaque_male__animationmotionextractedlocomotion_maniset372391bb__japanese_macaque_male_fightchaseoff_19.npy,The male Japanese macaque fights and then chases the opponent off,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Male_japanese_macaque_male__animationnotmotionextractedfighting_maniset8d1101b7__japanese_macaque_male_fightchaseoff_127.npy,The male Japanese macaque fights and then chases off the opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Japanese_Macaque_Male_japanese_macaque_male__animationnotmotionextractedlocomotion_manisetc61cb59d__japanese_macaque_male_fightchaseoff_187.npy,The male Japanese macaque fights and then chases off the opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Komodo_Dragon_Female_komodo_dragon_female__animationmotionextractedfighting_maniset9695d53e__komodo_dragon_female_fightchaseoff_1.npy,The female komodo dragon fights and then chases off the intruder,3
